0.2	0.2	0.2	0.2	0.2	
0.18	0.18	0.18	0.18	0.28	
0.16	0.16	0.16	0.16	0.36	
0.14	0.24	0.14	0.14	0.34	
0.22	0.22	0.12	0.12	0.32	
0.2	0.2	0.1	0.1	0.4	
0.18	0.18	0.16	0.1	0.38	
0.16	0.16	0.14	0.18	0.36	
0.14	0.14	0.22	0.16	0.34	
0.12	0.22	0.2	0.14	0.32	
0.1	0.2	0.28	0.12	0.3	
0.1	0.18	0.26	0.18	0.28	
0.1	0.24	0.24	0.16	0.26	
0.1	0.3	0.22	0.14	0.24	
0.18	0.28	0.2	0.12	0.22	
0.26	0.26	0.18	0.1	0.2	
0.24	0.32	0.16	0.1	0.18	
0.22	0.3	0.14	0.18	0.16	
0.2	0.28	0.12	0.16	0.24	
0.18	0.26	0.2	0.14	0.22	
0.16	0.24	0.18	0.12	0.3	
